Time_s,M1_X,M1_Y,M1_Z,M2_X,M2_Y,M2_Z,M3_X,M3_Y,M3_Z,M4_X,M4_Y,M4_Z
3.5765824,0.124004469037477,-0.00360768136025214,0.00409177702930835,0.469764921950661,-0.0389028324823635,-0.00477745152573511,1.94123233970193,1.34184127456756,-0.133311505769579,0.751405097636318,-0.0680385036030904,-0.0121717114974424
3.6867155,0.124036609417537,-0.00356146164648385,0.00393857433630601,0.469756982095245,-0.0392696065987825,-0.00538829881402028,1.94255908998194,1.33970042578618,-0.137543354675179,0.751318382551101,-0.0686983848491809,-0.0132132798061713
3.8073339,0.124052434914247,-0.00353730385538431,0.00405897589677151,0.469830073909429,-0.0387797678902502,-0.0048300902495845,1.94105324262238,1.34215859336079,-0.133971726674561,0.751479151447263,-0.0678542146050982,-0.0122631098291531
3.9171419,0.1239800241911,-0.00359515814068012,0.00411131095157824,0.469743360063064,-0.0392562444103446,-0.00476830371666437,1.94263216822823,1.33977774499272,-0.135261515754138,0.751347041025436,-0.0686796536422385,-0.0122156684891953
4.0273503,0.124051855933263,-0.00357275883598707,0.00409526402643742,0.469762709532652,-0.0393398976202062,-0.00486592029905916,1.94299523072424,1.33936277587431,-0.13523416096185,0.751364096814193,-0.0688121770695651,-0.012355103986112
4.1335011,0.124057455936938,-0.00358040135248916,0.00410143253169412,0.469777453801786,-0.039321015665533,-0.00488541554375307,1.94290835500319,1.33943267859781,-0.135579451400606,0.751387340969161,-0.0688104806691576,-0.012390023810689
4.2404974,0.124091492218024,-0.00355293517017041,0.00414076232140953,0.469837232569394,-0.0392803439990608,-0.00467275415432017,1.94296538874203,1.33952206198555,-0.134680105939576,0.751437658209568,-0.0687555955379895,-0.0120460109085306
4.3494285,0.124101813876331,-0.00352486193732116,0.00412738797800183,0.46986383321827,-0.0388034876305376,-0.00465031017994225,1.9412313636598,1.34207058707679,-0.132955129221045,0.751508673537805,-0.067877579139243,-0.0119870915269807
4.4586865,0.124072600155543,-0.00357711338992894,0.00415134447463728,0.469861637624786,-0.038878825640009,-0.00462216037802818,1.94139797774492,1.34179780152428,-0.132807378750455,0.751484640975791,-0.0680045704568355,-0.0119432531342434
4.567253,0.124040507210929,-0.00355318859950682,0.00409716781771871,0.469812041740247,-0.0391863879385608,-0.00492983313052595,1.94253314787446,1.3399194330749,-0.136239055729121,0.751389785505015,-0.0686003678239058,-0.0124643905621205
4.6884673,0.124036161717982,-0.0035489670207336,0.00407945692391953,0.46977233157917,-0.039188869587077,-0.00506008859314244,1.94251580357606,1.33987470118836,-0.137052342362356,0.751371934656578,-0.0685973231544981,-0.0126830640826288
4.796188,0.124128411685869,-0.00356543846035784,0.00405281977282865,0.469854782100924,-0.0390144882192409,-0.00496829863321421,1.94177370283392,1.34119821775689,-0.134226644536588,0.751471610945231,-0.0682226394063867,-0.0125165873050349
4.9060456,0.123999632268939,-0.00360410227420283,0.00396562609224055,0.469739903641763,-0.0392650409610529,-0.00526741068719089,1.94247317254601,1.33978613032666,-0.137342247298419,0.751336721314193,-0.068701128289647,-0.0130006164840066
5.0167457,0.124079010670125,-0.00356614828016788,0.00414622075983739,0.469810633167719,-0.0389664163421706,-0.00454695558919835,1.941686306544,1.34131932937968,-0.133384675042541,0.751449614624969,-0.0681544276974233,-0.0118327251248604
5.1262981,0.123986182626215,-0.00361610912426058,0.00405768137170787,0.469711243689866,-0.0393355488784053,-0.00501300106763214,1.94275986044521,1.33949844980435,-0.135994406543364,0.751308455896137,-0.0688044288803051,-0.0125767522444751
5.2368299,0.124058449126798,-0.0035677229842157,0.00415585688864561,0.469774285953285,-0.0393108465663679,-0.0046098448411051,1.942967351076,1.33946668447036,-0.13443749122663,0.751364570633265,-0.0687865557198273,-0.0119579378089419
5.3488373,0.124070724234916,-0.00356660302246192,0.0040837819968525,0.469761960528827,-0.0392992327086703,-0.00494062152328795,1.94285491972214,1.33953061292528,-0.135555206563108,0.751372585063109,-0.0687855130925621,-0.0124966205986369
5.4608202,0.124031050576304,-0.00355619315662237,0.00402542172362477,0.46977691247579,-0.0391556668698356,-0.00518934861517242,1.94235138983146,1.34011734382285,-0.136707666808333,0.751381459566342,-0.0685318378748729,-0.0128576489315111
5.5731917,0.124045233846823,-0.00355991126945154,0.004030869662527,0.469774959760265,-0.0392150045736097,-0.00510565587846742,1.94250277594898,1.3399271621238,-0.136307085969258,0.751369703609072,-0.0686131382299415,-0.0127549589627913
5.6883215,0.124062966627201,-0.00354025412084824,0.00408898782543068,0.469780651305505,-0.0392236929473166,-0.00488082353252087,1.94264463167527,1.33983046375474,-0.135666898367523,0.75139457457039,-0.0686407454076641,-0.0123817305305031
5.8011649,0.124050394335498,-0.00358058847983633,0.00416928895165525,0.469766838115682,-0.0392935500622147,-0.00449097582029492,1.94283071511463,1.33967637096094,-0.133654337228449,0.751370742434119,-0.0687265761558526,-0.0117530371355845
5.9109441,0.124055653439267,-0.00355637197779135,0.00405816657141161,0.469765510834841,-0.0392233764573222,-0.0049627543982721,1.94257413326628,1.33988391355411,-0.135658617001761,0.751369499930673,-0.0686248083938217,-0.0125116008170666
6.0216184,0.124049851628503,-0.00357467997042082,0.00411833119117638,0.469780554427747,-0.0392283849823423,-0.00472320602475793,1.94267556952425,1.33980897048503,-0.135028749726355,0.75137881292979,-0.0686433232217718,-0.0121144365364092
6.1320146,0.124069599896413,-0.00358421782272633,0.00410882404456298,0.469860324351609,-0.0388534179358988,-0.00476714921131891,1.94126122390558,1.34189371289309,-0.133885916931084,0.751488940110273,-0.0679713973730853,-0.0121994475832991
6.2520093,0.124038005524346,-0.00358697156099996,0.00408551645360952,0.469751591975735,-0.0393228863683079,-0.0048777056323909,1.94285529167729,1.33951386073654,-0.135341414854895,0.751372717447243,-0.0687815402056946,-0.012353631429875
6.3717661,0.12406323898282,-0.00356007788655033,0.00410354907921653,0.469778217112143,-0.0393242824836901,-0.00475664404974999,1.94300259711459,1.33939519228844,-0.135018791323042,0.751394680483636,-0.0688300867504819,-0.0122006746648395
6.4809832,0.124029163628994,-0.00360215115639217,0.00406887848910092,0.469731071828264,-0.0393538894732299,-0.00503107875736575,1.94288758212269,1.33935477180528,-0.136393573847813,0.751366493357968,-0.0688071562924417,-0.0126384286615151
6.587892,0.12408162050836,-0.00358649248758214,0.00396716458671048,0.469775607953969,-0.0393352802741076,-0.00529387872271575,1.94281071484548,1.33938870048185,-0.13725977488033,0.751346424129939,-0.0688017408651111,-0.013060532497085
6.6977457,0.124047235281171,-0.00361104317451932,0.0041497970006929,0.469828687204163,-0.0389841390132799,-0.00465276975339213,1.94166506614882,1.34138689180931,-0.132841963960371,0.75146318120651,-0.0681613571996713,-0.0119719366010913
6.8071444,0.124022353380912,-0.00357106360560033,0.0040453956197968,0.469773168512709,-0.0391190488809816,-0.00510647524720168,1.94222852907102,1.3402555831588,-0.136650339476837,0.751386216018154,-0.0684627576791006,-0.0127303859313075
6.9197276,0.124028914323729,-0.00354858839798355,0.00398530977839173,0.469768588875021,-0.0392150684059844,-0.00515352060119573,1.94248133289504,1.33995307424784,-0.136170327418809,0.751348116066872,-0.0686163423812565,-0.0128033113703769
7.0320526,0.124340751103121,-0.00511604364316254,0.00284966004878714,0.469539359370763,-0.0448102588147798,-0.00992009742414138,1.95723045536737,1.31735441694419,-0.149105548150322,0.750665652016414,-0.0775290350970002,-0.0204984906876135
7.1522316,0.124311930218715,-0.00527764819015686,0.00306613570069281,0.46952580517192,-0.0448484922922365,-0.00902073802557313,1.95703262423298,1.31778799102899,-0.145537277438746,0.75070833753333,-0.0774753679819613,-0.0190239458676464
7.2587031,0.123785555800675,-0.00413344350934985,0.00121838875705679,0.469121531181811,-0.0407406721021477,-0.0151744681158363,1.94274999586442,1.33460459128126,-0.173099181507422,0.750432288521665,-0.0709107175299009,-0.0287004452529751
7.37165,0.124763367358,-0.00551166157533323,0.00677463180695423,0.469850411523655,-0.0474976788253443,0.00414674006879015,1.96984717559913,1.30537743999037,-0.0844650259843252,0.750957764111689,-0.0820272183242301,0.00176546872629262
7.4852633,0.124356109925172,-0.00573934488302363,0.00674663275934943,0.469706299634138,-0.0481408243008576,0.00491749313108554,1.97163668964685,1.30280883461014,-0.0801130463662247,0.750769447653548,-0.0830641090516877,0.00298088475665748
7.5937561,0.124307750545384,-0.00608073846415147,0.00571817411218729,0.469561489787435,-0.0490884969564402,0.000756599852576575,1.97325166237851,1.29920596653425,-0.095052455076184,0.750538275342384,-0.0845257363258789,-0.00358869651436007
7.7000878,0.124071801798076,-0.00355635916821395,0.00400441233755852,0.469777292949876,-0.0391679553357309,-0.00543055408490764,1.94230833453243,1.34001592847783,-0.138213785651103,0.751346259774868,-0.0685734408239711,-0.013284844011044
7.8102066,0.124040352702276,-0.00356490906107521,0.00405383963229131,0.469822220618853,-0.0388177796701494,-0.00489729695716276,1.94105165216276,1.34206353929423,-0.134469921195188,0.751452590567447,-0.0678967610114833,-0.0123863909579652
7.9237624,0.124048222641697,-0.00355097930062409,0.00421694872277104,0.469782139836209,-0.0392251389487954,-0.00459396142867904,1.94269614353637,1.33983605528427,-0.134676088300432,0.751377687412947,-0.0686594139072347,-0.0119505056283247
